Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Fuzzy Edge 0.04;0.0993926189844447;0.07155467656047;0.00497611668998914;106090.092085193;5.55617738837513
Fuzzy Edge 0.05;0.0993949107713664;0.0873148847264344;0.0128318352034314;273572.88085562;4.55340053796233
Fuzzy Edge 0.06;0.0993970607213125;0.101812477228195;0.0120991354399376;257951.827286632;3.90510332043218
Fuzzy Edge 0.07;0.0993999123910327;0.114704699694523;0.0115998992037;247308.182538255;3.46628909384708
Fuzzy Edge 0.08;0.0994023908055539;0.130507797634418;0.01507190387231;321330.822673301;3.0466345339457
Fuzzy Edge 0.09;0.0994051976846502;0.143790177650749;0.0146416999759469;312158.937481704;2.76528478672847
Fuzzy Edge 0.1;1;0;0;0;Inf
Fuzzy Edge 0.11;1;0;0;0;Inf
Fuzzy Edge 0.12;1;0;0;0;Inf
Fuzzy Edge 0.13;1;0;0;0;Inf
Fuzzy Edge 0.14;1;0;0;0;Inf
Fuzzy Edge 0.15;1;0;0;0;Inf
FN Cluster 0.01;0.0893986438459135;0.0240945520279342;0.000705417611867194;15039.4020204681;14.8413041657331
FN Cluster 0.02;0.0794041760105196;0.0266888521337613;0.000531126519381246;11323.5409980242;11.9007255332759
FN Cluster 0.03;0.069408147968394;0.0287464012212515;0.000434139609016022;9255.79401925965;9.65799474294992
FN Cluster 0.04;0.0594112763695187;0.0308264717521843;0.000320003138440543;6822.42088353885;7.70912439764489
FN Cluster 0.05;0.0494136283998295;0.0324217642054507;0.000261389561387872;5572.78785152608;6.09635281864423
FN Cluster 0.06;0.0394187126581968;0.034082571177457;0.00018135627546109;3866.48970724533;4.62626043709629
FN Cluster 0.07;0.0294201016900943;0.0360171671904897;5.50407748892098e-05;1173.46140378581;3.26734210211431
FN Cluster 0.08;0.0194207666069058;0.0347979604194292;0.00924338530074099;197067.645079013;2.23240286187145
FN Cluster 0.09;0.00942236466171467;0.0227853484481196;0.0210223438762493;448193.347669015;1.65410938229338
FN Cluster 0.1;1;0;0;0;Inf
FN Cluster 0.11;1;0;0;0;Inf
FN Cluster 0.12;1;0;0;0;Inf
FN Cluster 0.13;1;0;0;0;Inf
FN Cluster 0.14;1;0;0;0;Inf
FN Cluster 0.15;1;0;0;0;Inf
FP Cluster 0.01;0.109298543221537;0.022755207335689;0.00154248795725737;32885.6213832262;19.2129285590142
FP Cluster 0.02;0.119262620618631;0.0249066452803759;0.00166369753241376;35469.792091244;19.1535422416119
FP Cluster 0.03;0.129243890150189;0.0268545982453926;0.00174495017362724;37202.0867148499;19.2509139729711
FP Cluster 0.04;0.139227921770219;0.0286690674471364;0.00180745862671693;38534.757943748;19.4255250230159
FP Cluster 0.05;0.149214834920386;0.0302463159798425;0.00184996800603192;39441.051796359;19.7332904965787
FP Cluster 0.06;0.159206316714188;0.0318676317488709;0.00191004670286506;40721.9209713542;19.9834512923702
FP Cluster 0.07;0.169198044856421;0.0333779271991527;0.00194059867141267;41373.2845463123;20.276638971244
FP Cluster 0.08;0.179191355600698;0.0348009305725562;0.00196747260136497;41946.2328674531;20.5961567869116
FP Cluster 0.09;0.189187055178249;0.0362084934315297;0.00198837759075488;42391.9242343531;20.8997433749627
FP Cluster 0.1;0.19918253080268;0.0374671947189105;0.00199595530242688;42553.4799572516;21.2647391721749
FP Cluster 0.11;0.209180962608287;0.0387040164292847;0.00201018059845916;42856.7612225482;21.618527678178
FP Cluster 0.12;0.219180685876882;0.0399376620964436;0.00201588920507541;42978.4678945027;21.9522800656276
FP Cluster 0.13;0.229179864192887;0.0411341409072628;0.0020288080221234;43253.8952157732;22.2860970607919
FP Cluster 0.14;0.239178669253693;0.0421918716239962;0.00201724756012832;43007.4278288502;22.6753315316463
FP Cluster 0.15;0.249179773566525;0.0433515404111145;0.00201191828859484;42893.8085262983;22.9915496615332
Uniform 0.01;0.107401309440452;0.0487114322731868;0.037793660731981;805755.410711877;8.81939244472357
Uniform 0.02;0.115402840861743;0.0770062630876341;0.0720273053995703;1535611.79098986;5.99446518943078
Uniform 0.03;0.123414644266109;0.104728394029715;0.104121290422804;2219850.93541055;4.71370330499261
Uniform 0.04;0.131431994242733;0.131860976188412;0.134130887765334;2859651.23428889;3.98698684150293
Uniform 0.05;0.139458115716532;0.15841933074345;0.162071792200471;3455347.2979344;3.52123986541454
Uniform 0.06;0.147463797735635;0.184388724489134;0.187921523761562;4006459.85669147;3.1989764698291
Uniform 0.07;0.155466934154282;0.209759428000175;0.211743895061503;4514349.38628849;2.96467120713453
Uniform 0.08;0.163484358781945;0.234578050098019;0.233795271214123;4984481.55407771;2.78771792524719
Uniform 0.09;0.171483710392874;0.258769945282494;0.253786193704217;5410685.14614955;2.65075158099475
Uniform 0.1;0.179519327478935;0.28240930816547;0.271948468152354;5797902.22499252;2.54268286899029
Uniform 0.11;0.187531220464549;0.305449844802997;0.288354674405811;6147680.18251099;2.455803774731
Uniform 0.12;0.195522942739211;0.327915905900856;0.302965398147723;6459178.71113858;2.38503761752047
Uniform 0.13;0.203552005463978;0.349804613886366;0.315880489351388;6734526.59794396;2.32760801182688
Uniform 0.14;0.211572938690512;0.371108104161279;0.327185384615863;6975545.33893015;2.28044536153341
Uniform 0.15;0.219555568468527;0.391783922611829;0.336752742981078;7179520.04314472;2.24159855263951
Inhomogen Random 0.01;0.107408767079327;0.0486371308029217;0.037404614161564;797460.993789538;8.83347889204643
Inhomogen Random 0.02;0.115405498438759;0.0766699348091652;0.0704671208019727;1502348.87978;6.02089978169454
Inhomogen Random 0.03;0.123427991872025;0.103906532825015;0.100837027340263;2149830.91888646;4.75150073883747
Inhomogen Random 0.04;0.131435390865043;0.130364673189499;0.128380840131139;2737061.04579248;4.03285300072016
Inhomogen Random 0.05;0.139472680134396;0.156088600492447;0.153377459881621;3269985.38345566;3.57419259816209
Inhomogen Random 0.06;0.147464193386146;0.18095567061865;0.175733333811475;3746609.40005773;3.25967554113108
Inhomogen Random 0.07;0.155464687157984;0.205072763221578;0.19563677170965;4170947.8332133;3.03238098937608
Inhomogen Random 0.08;0.163492503210387;0.228443918847726;0.21320412361322;4545481.24897746;2.86271578661485
Inhomogen Random 0.09;0.171463009659538;0.250948030077619;0.228386969856916;4869177.34705119;2.73304412242653
Inhomogen Random 0.1;0.179507823753703;0.27282684861972;0.241507856442985;5148912.76180863;2.6318205068433
Inhomogen Random 0.11;0.187523038710588;0.293759170014744;0.25250548488769;5383380.6183934;2.55342549750772
Inhomogen Random 0.12;0.195552377644202;0.314090002716672;0.26144361613275;5573940.29091186;2.49039926075715
Inhomogen Random 0.13;0.203506416073975;0.333489284285567;0.268462783133641;5723587.92176103;2.44093499447752
Inhomogen Random 0.14;0.211554858208674;0.352186738781135;0.273691326912983;5835059.72308308;2.40275779764829
Inhomogen Random 0.15;0.219526297795823;0.370072458274938;0.277045172916601;5906563.23747597;2.37279260195829
