Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
FN Cluster 0.05;0.0492943061778207;0.0336552840317751;8.52650554076237e-05;1817.8387170948;5.85873007415778
FN Cluster 0.06;0.0393010626194795;0.0352450326383209;5.10640856102049e-05;1088.67896034903;4.46032358917422
FN Cluster 0.07;0.0293086850131998;0.0368856115618243;3.06886778995337e-05;654.278198677346;3.17833255540039
FN Cluster 0.08;0.0193129331799215;0.0351073268892158;0.0101345882103049;216067.962923736;2.20044473803034
FN Cluster 0.09;0.00931862211171115;0.0226449592887655;0.021275192183652;453584.037214118;1.64603910174999
FN Cluster 0.1;1;0;0;0;Inf
FN Cluster 0.11;1;0;0;0;Inf
FN Cluster 0.12;1;0;0;0;Inf
FN Cluster 0.13;1;0;0;0;Inf
FN Cluster 0.14;1;0;0;0;Inf
FN Cluster 0.15;1;0;0;0;Inf
FP Cluster 0.01;0.109269257618626;0.0222301138936239;0.00123221843865686;26270.7198746307;19.6614840826284
FP Cluster 0.02;0.119282507655632;0.0241236780610696;0.00133320484379013;28423.7355065783;19.7784943661851
FP Cluster 0.03;0.129292756720839;0.0258772548576321;0.00139902214569324;29826.9509162464;19.9855444377178
FP Cluster 0.04;0.139301512765249;0.0274941763894895;0.00144769251462198;30864.5961812495;20.2663299735724
FP Cluster 0.05;0.149310291204972;0.0289665812316368;0.00147940155097918;31540.62827548;20.6182828426985
FP Cluster 0.06;0.15931782297233;0.0302965196537006;0.00149985698190915;31976.7351206767;21.034471918674
FP Cluster 0.07;0.169324742601162;0.0315247118644458;0.00150986240562107;32190.0493150735;21.4846997909763
FP Cluster 0.08;0.179330340906589;0.0326521571616137;0.00152302732427721;32470.7234872315;21.9685750033584
FP Cluster 0.09;0.189336305002112;0.0337318411316138;0.00153737128261506;32776.5346158149;22.4519384238015
FP Cluster 0.1;0.19934303053824;0.0348161413443524;0.00155432437607722;33137.9721299607;22.9023691702786
FP Cluster 0.11;0.20934777035671;0.0358466362343205;0.00155751694772949;33206.03729838;23.3603810397445
FP Cluster 0.12;0.219353458243385;0.0368543517011034;0.00156156775497824;33292.399926271;23.8076045968615
FP Cluster 0.13;0.229358317503518;0.0377624867034948;0.00156205640799427;33302.8179382868;24.294831990743
FP Cluster 0.14;0.239360631163195;0.0386419558268418;0.00155847189441544;33226.3966243686;24.7772791041729
FP Cluster 0.15;0.249363698798373;0.0395128132087205;0.00155437089054815;33138.9638117906;25.2438314104487
Uniform 0.01;0.107266250779254;0.0488270765236443;0.0375750570611705;801094.811893301;8.78743995473995
Uniform 0.02;0.11528936381615;0.0771207911529872;0.0719409244177223;1533770.16088157;5.97967744326928
Uniform 0.03;0.123295426555556;0.104834354516742;0.104049079261308;2218311.40383404;4.70439016385095
Uniform 0.04;0.131327251368796;0.131972659531279;0.134089954825055;2858778.54988978;3.98043812514574
Uniform 0.05;0.139334807128998;0.158506901436972;0.162020805603517;3454260.27102107;3.51618272430623
Uniform 0.06;0.147346229813062;0.184481794025581;0.187908799155256;4006188.5699153;3.19481346311344
Uniform 0.07;0.155365796925567;0.209845719509917;0.211806700431989;4515688.38775357;2.96152425293049
Uniform 0.08;0.163385901525559;0.234648046010139;0.233768955683046;4983920.51074027;2.785207962371
Uniform 0.09;0.171375779919538;0.258873025348907;0.253815130802613;5411302.08092515;2.64802838671289
Uniform 0.1;0.179391353201414;0.282466876726186;0.271960235724351;5798153.10793491;2.54035241626309
Uniform 0.11;0.187430799885817;0.305543360776072;0.288471756116792;6150176.34774853;2.45373749126471
Uniform 0.12;0.195444342659411;0.327970417776839;0.30306969762227;6461402.36093389;2.3836825770353
Uniform 0.13;0.203445784499454;0.349873273723858;0.31604280952451;6737987.24068741;2.32593684375018
Uniform 0.14;0.211471166927959;0.371172155109999;0.327269936949112;6977347.98251334;2.27895507803152
Uniform 0.15;0.219489494833204;0.39188226088655;0.336915891609602;7182998.34843818;2.24036162633803
Inhomogen Random 0.01;0.107335429897833;0.0487674495572108;0.0374822450540609;799116.073251445;8.80385838278572
Inhomogen Random 0.02;0.115423914850277;0.0768173827057086;0.0709548896737743;1512748.04196802;6.01030187620278
Inhomogen Random 0.03;0.123508032716893;0.104099805628385;0.101551808525068;2165069.95093515;4.74575459469316
Inhomogen Random 0.04;0.13157594384277;0.130552439584929;0.129332239472678;2757344.74290849;4.03135917677511
Inhomogen Random 0.05;0.139660375243753;0.156271797762966;0.154450720298434;3292867.14116848;3.57480690036192
Inhomogen Random 0.06;0.14776563428484;0.181235350024046;0.177113929185105;3776043.49484401;3.26129829010144
Inhomogen Random 0.07;0.155875394783626;0.205391639974106;0.197326897962255;4206981.0818176;3.0356716525225
Inhomogen Random 0.08;0.163929361095269;0.228730064572286;0.214881213393149;4581236.56185946;2.86677418470211
Inhomogen Random 0.09;0.172020600671081;0.251356962325941;0.230331897335765;4910642.92114941;2.73747103051027
Inhomogen Random 0.1;0.180122455624753;0.273125567208428;0.243413334658217;5189537.28328076;2.63794352854997
Inhomogen Random 0.11;0.188159998707641;0.29408279567171;0.254477514927298;5425424.01518866;2.55927924349152
Inhomogen Random 0.12;0.196247483336152;0.314334957480245;0.263418206016751;5616038.26322139;2.49730395765461
Inhomogen Random 0.13;0.204376585919349;0.333925335602516;0.270581899559462;5768767.17915402;2.44817106255904
Inhomogen Random 0.14;0.212455702166299;0.352533513781822;0.275686684702457;5877600.46415013;2.41061565905799
Inhomogen Random 0.15;0.220507190063421;0.370395337232489;0.279065575056823;5949637.92049869;2.38131712684076
