Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Fuzzy Edge 0.08;0.0996271949467935;0.13007558683268;0.00979729708337985;208876.964612346;3.06367082010391
Fuzzy Edge 0.09;0.0996319054274046;0.144721086416356;0.0134141344450574;285987.416931417;2.75376333593208
Fuzzy Edge 0.1;1;0;0;0;Inf
Fuzzy Edge 0.11;1;0;0;0;Inf
Fuzzy Edge 0.12;1;0;0;0;Inf
Fuzzy Edge 0.13;1;0;0;0;Inf
Fuzzy Edge 0.14;1;0;0;0;Inf
Fuzzy Edge 0.15;1;0;0;0;Inf
FN Cluster 0.01;0.0896297336047038;0.02742721282119;-2.85473032937759e-05;-608.624400089628;13.0716502896651
FN Cluster 0.02;0.0796402076681443;0.0303977610379392;5.79991588579757e-06;123.65337244774;10.479746527219
FN Cluster 0.03;0.0696507638477287;0.032509522737645;1.5841581714196e-05;337.740243554826;8.56989066370703
FN Cluster 0.04;0.0596578636841705;0.0341613385270239;8.57853530659814e-06;182.893138833339;6.98542460647169
FN Cluster 0.05;0.0496645678701014;0.0358985508473402;-5.15757798564657e-05;-1099.58820807919;5.53387996984076
FN Cluster 0.06;0.0396697865003404;0.036660147494937;3.10938894632571e-05;662.917250931865;4.32838264012102
FN Cluster 0.07;0.0296789168450646;0.0380483740079475;5.8795337220116e-05;1253.50813263901;3.12012459075022
FN Cluster 0.08;0.019680350667586;0.0358989183444627;0.0104082487966546;221902.367262431;2.19286280202051
FN Cluster 0.09;0.00968500941502646;0.0234352676487746;0.0217060077335677;462768.962771478;1.653065723025
FN Cluster 0.1;1;0;0;0;Inf
FN Cluster 0.11;1;0;0;0;Inf
FN Cluster 0.12;1;0;0;0;Inf
FN Cluster 0.13;1;0;0;0;Inf
FN Cluster 0.14;1;0;0;0;Inf
FN Cluster 0.15;1;0;0;0;Inf
FP Cluster 0.01;0.109621080504077;0.0222273171813928;0.000935748556953071;19950.0246397869;19.7272715567931
FP Cluster 0.02;0.119629933594839;0.0239030969969053;0.00100597243925245;21447.187709678;20.0191520973752
FP Cluster 0.03;0.129636800967943;0.0254232520545701;0.00105760323021117;22547.9487465448;20.3965725060952
FP Cluster 0.04;0.139643175644185;0.0268117740295935;0.00109408101004687;23325.6497658192;20.8331124214389
FP Cluster 0.05;0.149647960253278;0.0280941195562427;0.00113048799490223;24101.8414462956;21.3066595596552
FP Cluster 0.06;0.159651386213447;0.029310650744991;0.00115860012103739;24701.1879319576;21.7874911891174
FP Cluster 0.07;0.169654819638721;0.0304907364181174;0.00117791912132166;25113.0662392481;22.256572266705
FP Cluster 0.08;0.179658021645771;0.0316382743666361;0.00119751161207089;25530.7753239135;22.714010197121
FP Cluster 0.09;0.189661313234068;0.0327001621836322;0.00120925009781958;25781.0381516572;23.2000455739638
FP Cluster 0.1;0.199664209171855;0.0337008548789512;0.00121238498069599;25847.8734036728;23.6984147599842
FP Cluster 0.11;0.209666298878412;0.0346516853973214;0.00122252943533269;26064.1517173883;24.2027245110126
FP Cluster 0.12;0.21966867225892;0.0355909955900142;0.00121954702352742;26000.5671266785;24.6881177238608
FP Cluster 0.13;0.229670687314438;0.0364534824332263;0.0012199806704158;26009.8124159647;25.2015085510842
FP Cluster 0.14;0.239672239533508;0.0372765516015692;0.00121606785917602;25926.3918431361;25.7182844695773
FP Cluster 0.15;0.249674232193713;0.0380854751134191;0.00120942683381305;25784.8061376171;26.2225146410992
Uniform 0.01;0.107623179795827;0.048961261243969;0.0372978253248956;795184.271151862;8.79251694596281
Uniform 0.02;0.115628555745668;0.0772567718730735;0.0715974108565113;1526446.50116621;5.9867143263835
Uniform 0.03;0.123653303640335;0.104958639403449;0.103763784401221;2212228.95845267;4.71245832999134
Uniform 0.04;0.131630282334637;0.132085723836467;0.133642460123148;2849238.02721103;3.98620769940606
Uniform 0.05;0.139673148036662;0.158631172994457;0.161711711198574;3447670.42276663;3.52195966026282
Uniform 0.06;0.147644639879539;0.184569411809311;0.187460346480049;3996627.62338357;3.19976400059354
Uniform 0.07;0.155660787974422;0.209946777499839;0.211371608957927;4506412.30010844;2.96571902323277
Uniform 0.08;0.163662334325921;0.234734670851664;0.233304865195709;4974026.16830322;2.78889068635872
Uniform 0.09;0.171689232170534;0.25895104391912;0.253380655945219;5402039.1394587;2.65207244693185
Uniform 0.1;0.179683216371702;0.28254421538177;0.271566846104338;5789766.09781988;2.54378899428418
Uniform 0.11;0.187676140528104;0.305605055784896;0.287995407087753;6140020.65496562;2.45645334690015
Uniform 0.12;0.195733675159449;0.328072829374173;0.302696153812673;6453438.46064237;2.38646614573756
Uniform 0.13;0.203743477915949;0.349944081717097;0.315616253534691;6728893.12833864;2.3288689657642
Uniform 0.14;0.211728123272038;0.371220496885298;0.326808833739744;6967517.32841293;2.2814270768832
Uniform 0.15;0.219746436247075;0.391939380180055;0.336503037793356;7174196.36445913;2.24265738386507
Inhomogen Random 0.01;0.10771573962007;0.0489014031991538;0.0373227332509406;795715.304552481;8.8108506155859
Inhomogen Random 0.02;0.115837489075847;0.0769660952026062;0.0709461715966164;1512562.17381699;6.02018271920462
Inhomogen Random 0.03;0.123933767596846;0.104231799785577;0.101547881661632;2164986.23077153;4.75608280205461
Inhomogen Random 0.04;0.132067692637213;0.13076070143432;0.129548775534768;2761961.26060652;4.03998116218579
Inhomogen Random 0.05;0.140183947776462;0.15649467321628;0.15479644534189;3300237.94936721;3.58309825875602
Inhomogen Random 0.06;0.148303136701574;0.181400612318563;0.177464339858715;3783514.20000366;3.27017940691697
Inhomogen Random 0.07;0.156379498325155;0.205485339726682;0.197458773630434;4209792.6520947;3.0441003437648
Inhomogen Random 0.08;0.164521231864286;0.228982597780668;0.215292450351243;4590004.07465529;2.87395170565534
Inhomogen Random 0.09;0.172610403606296;0.251511097826518;0.230656663779499;4917566.89501666;2.74517355453406
Inhomogen Random 0.1;0.180732869712055;0.273367832964109;0.243779692008135;5197347.96928558;2.64453747542103
Inhomogen Random 0.11;0.188862711340546;0.29437965273373;0.254919484106213;5434846.734512;2.56624681205633
Inhomogen Random 0.12;0.196927845447743;0.314572937347679;0.263752620752161;5623167.9372794;2.50406595186654
Inhomogen Random 0.13;0.205077036625749;0.334054164894876;0.270883634056001;5775200.11521991;2.45561418688235
Inhomogen Random 0.14;0.213116363868488;0.352683257048879;0.276016810387379;5884638.69626866;2.41708512790502
Inhomogen Random 0.15;0.221282239553888;0.370723270736967;0.279457244929973;5957988.26585795;2.38757323341475
