Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Fuzzy Edge 0.05;0.0995336198684101;0.0869193984802137;0.0118958207633192;253617.187625125;4.58050201031099
Fuzzy Edge 0.06;0.0995349038662946;0.100906469068744;0.00998778858330437;212938.215991176;3.94563023698649
Fuzzy Edge 0.07;0.0995355085397169;0.114764118957605;0.0118115879102137;251821.355312643;3.46922050005842
Fuzzy Edge 0.08;0.0995360236318915;0.129784072621874;0.0134552428276626;286863.841735688;3.06774233913556
Fuzzy Edge 0.09;0.0995375465131033;0.14393784493366;0.0154195522408438;328742.635886044;2.76612579711692
Fuzzy Edge 0.1;1;0;0;0;Inf
Fuzzy Edge 0.11;1;0;0;0;Inf
Fuzzy Edge 0.12;1;0;0;0;Inf
Fuzzy Edge 0.13;1;0;0;0;Inf
Fuzzy Edge 0.14;1;0;0;0;Inf
Fuzzy Edge 0.15;1;0;0;0;Inf
FN Cluster 0.01;0.0895320825795476;0.0236864853381774;0.000605105252224767;12900.7569414333;15.1195217528101
FN Cluster 0.02;0.0795315680099303;0.0262628836824081;0.000457246738005168;9748.43468566819;12.1131508590892
FN Cluster 0.03;0.0695291647690061;0.0283041043842389;0.00036928309566548;7873.06248333609;9.82601870387721
FN Cluster 0.04;0.0595275155035839;0.0303123691927565;0.000263218248820209;5611.77520455219;7.85521120108403
FN Cluster 0.05;0.0495259707496174;0.0319002802850306;0.000230737169049801;4919.28325579995;6.21009850786268
FN Cluster 0.06;0.0395260160627986;0.0335299225274621;0.000165340393931916;3525.03341670579;4.71531254275049
FN Cluster 0.07;0.029522702079189;0.0354925734508853;1.26285137762379e-05;269.238097272822;3.32719768771262
FN Cluster 0.08;0.0195200823502494;0.0344878661465818;0.0089384187029578;190565.801079491;2.26399421376601
FN Cluster 0.09;0.00951773883015714;0.0228259209254774;0.0207229341776251;441809.975960279;1.6678825553161
FN Cluster 0.1;1;0;0;0;Inf
FN Cluster 0.11;1;0;0;0;Inf
FN Cluster 0.12;1;0;0;0;Inf
FN Cluster 0.13;1;0;0;0;Inf
FN Cluster 0.14;1;0;0;0;Inf
FN Cluster 0.15;1;0;0;0;Inf
FP Cluster 0.01;0.109404487977215;0.0217998135718518;0.0012364034813045;26359.944381918;20.0743896486307
FP Cluster 0.02;0.119368027886822;0.0237635623701398;0.00134988257932788;28779.3024293821;20.0926150764019
FP Cluster 0.03;0.129342004011792;0.0256248745724037;0.00144451189854874;30796.7859040557;20.1900701829908
FP Cluster 0.04;0.139322915218359;0.0273678585589894;0.00151577830202764;32316.175375542;20.3629984301561
FP Cluster 0.05;0.149309261020623;0.0289965383143322;0.00155869731843116;33231.2026319598;20.5968394436688
FP Cluster 0.06;0.159296890820772;0.0304872857591877;0.00158751023108546;33845.4897854114;20.9001079438848
FP Cluster 0.07;0.169284729643832;0.0318696244489234;0.00161188279975522;34365.1094437948;21.2471571373726
FP Cluster 0.08;0.179277002738656;0.0332413351561638;0.00163601184763763;34879.5372740187;21.5727800217932
FP Cluster 0.09;0.189270119390229;0.0344869543282877;0.00163953318221573;34954.6116207289;21.9526627476038
FP Cluster 0.1;0.199264266226152;0.0356603888123463;0.00163890371145251;34941.1913945976;22.3513285034248
FP Cluster 0.11;0.2092608989417;0.0367995572642043;0.00164582103129547;35088.6676586889;22.7460235392834
FP Cluster 0.12;0.219257158402049;0.0378250494150261;0.00164346442967544;35038.4252511145;23.1864504388405
FP Cluster 0.13;0.229255403580056;0.0388314016377065;0.00165021450705529;35182.3359299478;23.6154652071526
FP Cluster 0.14;0.23925276041069;0.0398167335688542;0.00165060624227201;35190.6876684226;24.0353980817593
FP Cluster 0.15;0.24925091600745;0.0407896774780919;0.00165143474350407;35208.3511955216;24.4425483522219
Uniform 0.01;0.107539824444792;0.0484935029503814;0.0375799471969218;801199.068884141;8.87045215560747
Uniform 0.02;0.115535921270386;0.0768047169613454;0.0717963657844428;1530688.1916128;6.01712633501576
Uniform 0.03;0.123572546145484;0.104535089643992;0.104004690676615;2217365.04559306;4.72846186161326
Uniform 0.04;0.131578840303114;0.131666772808008;0.133997782774149;2856813.45502214;3.99732863491619
Uniform 0.05;0.139583581719116;0.158211726378079;0.161876089073808;3451174.93542313;3.52903251647864
Uniform 0.06;0.147570839861598;0.184189702874382;0.187659622631688;4000876.16227341;3.20475765058901
Uniform 0.07;0.155595751988553;0.209584171707789;0.211599319036212;4511267.04622453;2.96960883487883
Uniform 0.08;0.16361303477924;0.234388999209782;0.2335484725643;4979219.84236205;2.79216235114864
Uniform 0.09;0.17160890018661;0.258610605448628;0.253649592197412;5407772.8216727;2.65432115421423
Uniform 0.1;0.179648966474644;0.282273567978948;0.271914561574765;5797179.34163533;2.54574266745431
Uniform 0.11;0.187631364834435;0.305311748519235;0.288174986987114;6143849.27258992;2.45822659290969
Uniform 0.12;0.195647818998581;0.327786555158977;0.302854578171829;6456816.04519243;2.38750267110488
Uniform 0.13;0.203648514328226;0.349684998778805;0.315791224673524;6732623.48785138;2.32950815779254
Uniform 0.14;0.211674150570266;0.371001522985277;0.327013715584422;6971885.37987204;2.2821917157323
Uniform 0.15;0.219664656032979;0.391728123600987;0.336606402780724;7176400.09112219;2.24303176410922
Inhomogen Random 0.01;0.107478707638512;0.0483889087436477;0.0368727604005203;786121.948103875;8.88457379420617
Inhomogen Random 0.02;0.11542557210336;0.076400429455275;0.0697847012859676;1487799.79385535;6.04318970070349
Inhomogen Random 0.03;0.123380289857595;0.103651470122797;0.0999071060877848;2130005.13153991;4.76135223982547
Inhomogen Random 0.04;0.131305736939127;0.130069765936946;0.127286217904465;2713723.857366;4.03800947878327
Inhomogen Random 0.05;0.139272010674322;0.155751291810518;0.152110451093345;3242972.93833124;3.57677959663426
Inhomogen Random 0.06;0.147230139981076;0.180736278227962;0.174435296353599;3718935.42816048;3.25845240202136
Inhomogen Random 0.07;0.155133490354828;0.204731583984609;0.194100358771778;4138191.73036956;3.03096351496973
Inhomogen Random 0.08;0.163129617040838;0.228157418072652;0.211727683685088;4514003.7620751;2.85994851131937
Inhomogen Random 0.09;0.171059468533717;0.250721832919581;0.226893338435899;4837333.33999328;2.72907176119097
Inhomogen Random 0.1;0.178996591037872;0.272524238122588;0.239993694878547;5116631.05504593;2.6272392102952
Inhomogen Random 0.11;0.186969329553114;0.293455008252024;0.250917486110566;5349524.71287671;2.54852463642456
Inhomogen Random 0.12;0.194917112225752;0.313738410703683;0.2599217038544;5541493.3400434;2.4850908346042
Inhomogen Random 0.13;0.202829719328439;0.333121774501141;0.267016200631451;5692746.99088516;2.43550238806433
Inhomogen Random 0.14;0.210794552298566;0.35188557333068;0.272384348841325;5807195.13858599;2.39617157706519
Inhomogen Random 0.15;0.218729009760601;0.36970367537262;0.275822982925193;5880506.32265425;2.36653324628322
