Row;Volume Density;Surface Density;Mean Curvature Density;Mean Width;Mean Chord Length
Dilation 0.1;0.199015506566242;0.0345830159013209;-0.00032899077348193;-7014.03596987455;23.0188722850676
Dilation 0.11;0.209012863396876;0.0278329954826846;-0.000375890843829896;-8013.9387237685;30.0381413889722
Dilation 0.12;0.219011929736321;0.0337058737550687;0.00248810846873393;53046.1146735102;25.9909511710416
Dilation 0.13;0.229011608214293;0.0341575756012246;-0.000912470425949018;-19453.7382350168;26.818250907255
Dilation 0.14;0.239010570042282;0.0285421685204742;0.001335143940496;28465.0767694352;33.4957828969208
Dilation 0.15;0.249008919731746;0.0350503929447721;0.00145678587350745;31058.4652847343;28.4172471474545
Fuzzy Edge 0.01;0.0990521579872503;0.0287976657072902;0.00148002114088428;31553.8378431372;13.7583593050981
Fuzzy Edge 0.02;0.0990519340341309;0.0411908918160604;0.00192562274407047;41053.999929456;9.61881908033953
Fuzzy Edge 0.03;0.0990516578252837;0.0560485784907616;0.00466449169790463;99446.292076885;7.06898626102428
Fuzzy Edge 0.04;0.0990532329622234;0.0720514275081209;0.00337900644454232;72039.9313744267;5.49902958972238
Fuzzy Edge 0.05;0.0990531209856637;0.0865027258849034;0.0103012846873322;219621.907836983;4.58034680282604
Fuzzy Edge 0.06;0.0990563907012067;0.100260039665254;0.00690718707776815;147260.234994947;3.95197891530602
Fuzzy Edge 0.07;0.0990588168600001;0.116166476651115;0.00720701891804493;153652.606702996;3.41092610245916
Fuzzy Edge 0.08;0.0990596006959179;0.129981408862616;0.00754193966866917;160793.0689326;3.04842366497563
Fuzzy Edge 0.09;0.0990622881333505;0.145642725646554;0.0125888256720037;268391.952599133;2.72069305744126
Fuzzy Edge 0.1;1;0;0;0;Inf
Fuzzy Edge 0.11;1;0;0;0;Inf
Fuzzy Edge 0.12;1;0;0;0;Inf
Fuzzy Edge 0.13;1;0;0;0;Inf
Fuzzy Edge 0.14;1;0;0;0;Inf
Fuzzy Edge 0.15;1;0;0;0;Inf
FN Cluster 0.01;0.0890764872836769;0.0291739491328951;0.000159223129463464;3394.61421812205;12.2131545342606
FN Cluster 0.02;0.0790859311627683;0.0306593296072826;0.000129951420216204;2770.5455872999;10.3180248460466
FN Cluster 0.03;0.0690932026966016;0.0319406838720099;0.000111553481035872;2378.30417026362;8.65268921272522
FN Cluster 0.04;0.0591011162293772;0.0332158050622465;8.93957755731632e-05;1905.9050768773;7.11722821333055
FN Cluster 0.05;0.0491065737429435;0.0346404651013737;-1.45599117621583e-05;-310.415224527831;5.67042891592078
FN Cluster 0.06;0.0391103740034263;0.0355347152293103;6.06237672463975e-05;1292.48999780503;4.4024975296458
FN Cluster 0.07;0.0291184741638014;0.0369560318282496;6.92722451092602e-05;1476.87430187766;3.15168839545624
FN Cluster 0.08;0.0191203036368337;0.0348709865514207;0.0103415396062568;220480.136918343;2.19326213884301
FN Cluster 0.09;0.00912493252385827;0.0222178605814516;0.0210390046740229;448548.553481124;1.64281029497073
FN Cluster 0.1;1;0;0;0;Inf
FN Cluster 0.11;1;0;0;0;Inf
FN Cluster 0.12;1;0;0;0;Inf
FN Cluster 0.13;1;0;0;0;Inf
FN Cluster 0.14;1;0;0;0;Inf
FN Cluster 0.15;1;0;0;0;Inf
FP Cluster 0.01;0.109054471646927;0.0217431258429509;0.00089015461648377;18977.9683870374;20.0623355509451
FP Cluster 0.02;0.119054232241042;0.0234465244880098;0.000964260673982006;20557.8988737712;20.3107684129347
FP Cluster 0.03;0.129056732528318;0.0249513985470385;0.00100692351249818;21467.4644544783;20.6892984030566
FP Cluster 0.04;0.139060822882741;0.0263219678967478;0.00104470168213388;22272.8895972456;21.132283639009
FP Cluster 0.05;0.149065831444954;0.0275722336075042;0.00106699636650105;22748.2090611726;21.6254995611794
FP Cluster 0.06;0.159071049030079;0.0287322777508661;0.00108362491179196;23102.7272549893;22.145275137511
FP Cluster 0.07;0.169076498033427;0.0298447050770926;0.00110369265769431;23530.5687111602;22.660836834766
FP Cluster 0.08;0.179081767874279;0.0309096782664293;0.0011254528496531;23994.4928738199;23.1748472217231
FP Cluster 0.09;0.189086186693277;0.0319266761411808;0.00113803550623926;24262.7533023962;23.6900560342871
FP Cluster 0.1;0.199090598047172;0.0329123333613382;0.00113997400799623;24304.0818810282;24.1964732018717
FP Cluster 0.11;0.209093986681822;0.0338353688566556;0.00114727061148843;24459.6444179666;24.718984157395
FP Cluster 0.12;0.219097390246679;0.0347250143933742;0.00115977144791648;24726.1604525408;25.2379898553458
FP Cluster 0.13;0.22910083860216;0.0356201477254715;0.0011650166972429;24837.9884137237;25.7271070707361
FP Cluster 0.14;0.239103816656091;0.0364446493179399;0.00116150880220934;24763.2005961702;26.2429543025831
FP Cluster 0.15;0.249106600617318;0.0372331103678244;0.00115932268541484;24716.592900554;26.761836242678
Uniform 0.01;0.107072299912762;0.0485482770847209;0.0373174919546162;795603.560868734;8.82192377092285
Uniform 0.02;0.115088209124317;0.0768437389081179;0.071644036604449;1527440.55540577;5.99076571544383
Uniform 0.03;0.123102110222902;0.104575105034877;0.103770788496651;2212378.2847598;4.70865834394699
Uniform 0.04;0.131119736408373;0.131711004517378;0.13381588494725;2852935.41951613;3.98204347127495
Uniform 0.05;0.139123552151481;0.158249636841451;0.161735328170046;3448173.93320142;3.51655915118131
Uniform 0.06;0.147159415585974;0.184239384588637;0.187697867365774;4001691.53450314;3.19496107554953
Uniform 0.07;0.155180393603131;0.20961107367981;0.211645153898979;4512244.23890601;2.9613014404034
Uniform 0.08;0.163205522218102;0.234419023098278;0.233673439805411;4981884.12596772;2.78485116200965
Uniform 0.09;0.171227216885241;0.258651101592758;0.253730373478668;5409495.06696982;2.64800290168237
Uniform 0.1;0.179254413334013;0.282291554586984;0.271969455742459;5798349.6773948;2.53998974352991
Uniform 0.11;0.187261312165066;0.305336572526779;0.28838926131277;6148417.57039251;2.4531789377919
Uniform 0.12;0.19529935540992;0.327840385593087;0.303117530374075;6462422.14832228;2.38285902521264
Uniform 0.13;0.203315242226164;0.349706728826185;0.316007987574437;6737244.84172051;2.32555138882921
Uniform 0.14;0.21129372887147;0.370997191943534;0.327219754215142;6976278.0938432;2.27811674546182
Uniform 0.15;0.219328465075261;0.391697415666262;0.336821279493502;7180981.23173157;2.23977444121955
Inhomogen Random 0.01;0.107166024293225;0.0485246560708063;0.0373017258895774;795267.430629835;8.83394405820005
Inhomogen Random 0.02;0.115252904248314;0.0765515471927298;0.0707724502832901;1508858.46040427;6.02223774566686
Inhomogen Random 0.03;0.123324801739716;0.103822640744648;0.101358380151766;2160946.08583835;4.7513644752317
Inhomogen Random 0.04;0.131449014679806;0.130310670048493;0.12933973037133;2757504.44779028;4.03494248416925
Inhomogen Random 0.05;0.139521867704517;0.156020627198571;0.154481442316766;3293522.13018038;3.57701081478014
Inhomogen Random 0.06;0.147621415941059;0.18093689603471;0.177056516863821;3774819.47241221;3.26348951874891
Inhomogen Random 0.07;0.155728041096174;0.205154827411505;0.197186497673145;4203987.76784842;3.03630273898085
Inhomogen Random 0.08;0.163824812314035;0.228515744681767;0.214973591479398;4583206.04937098;2.86763281964976
Inhomogen Random 0.09;0.171888565376996;0.251106990640643;0.230329971522344;4910601.86308427;2.73809287329613
Inhomogen Random 0.1;0.180029149290113;0.272910236823265;0.243591876365458;5193343.76679837;2.63865733122644
Inhomogen Random 0.11;0.188107407050105;0.293989669724893;0.254660084095185;5429316.36358797;2.55937437837364
Inhomogen Random 0.12;0.19616062685135;0.314163116994334;0.26358625342906;5619621.00988052;2.49756405179655
Inhomogen Random 0.13;0.204302957598799;0.333694459963452;0.27064596335351;5770133.01002843;2.44898231299585
Inhomogen Random 0.14;0.21236930105284;0.352339588144641;0.275813042567771;5880294.39566379;2.41096156320259
Inhomogen Random 0.15;0.220501262770861;0.370279550293348;0.279373303716971;5956198.65127053;2.3819977376139
